,product name,image url,product category,price
473,Dark Green Opus (Adventure)-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166295.jpg,Men-Fabric-166295,"PKR 1,637"
474,Mehndi Opus (Adventure)-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166294.jpg,Men-Fabric-166294,"PKR 1,637"
475,Maroon Opus (Adventure)-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166289.jpg,Men-Fabric-166289,"PKR 1,637"
476,Brown Opus (Adventure)-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166288_1.jpg,Men-Fabric-166288,"PKR 1,637"
477,Light Green Vision (Fashion Icon)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166276_2.jpg,Men-Fabric-166276,"PKR 1,339"
478,Grey Vision (Fashion Icon)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166272.jpg,Men-Fabric-166272,"PKR 1,339"
479,Light Green Satin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/15684.jpg,Men-Fabric-15684,"PKR 2,310"
480,Light Blue Satin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/4/8/48815_1.jpg,Men-Fabric-48815,"PKR 2,310"
481,Forest Satin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/5/n/5n1a4151.jpg,Men-Fabric-15685,"PKR 2,310"
482,White Satin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/8/1/8137_1.jpg,Men-Fabric-8137,"PKR 2,310"
483,Off White Satin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13569.jpg,Men-Fabric-13569,"PKR 2,310"
484,Brown Leader Latha,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/9/19730_1.jpg,Men-Fabric-19730,"PKR 1,568"
485,Light Brown GUL PANTHER (OS),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/9/99255_1.jpg,Men-Fabric-99255,"PKR 1,481"
486,Dark Cream GUL PANTHER (OS),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/9/99252.jpg,Men-Fabric-99252,"PKR 1,481"
487,Grey GUL PANTHER (OS),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/9/99261.jpg,Men-Fabric-99261,"PKR 1,481"
488,Light Grape GUL PANTHER (OS),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/9/99260.jpg,Men-Fabric-99260,"PKR 1,481"
489,Grape GUL ALLURE-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/141909.jpg,Men-Fabric-141909,"PKR 4,158"
490,White Dyed Poplin,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13507.jpg,Men-Fabric-13507,"PKR 2,100"
491,Black Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/16298.jpg,Men-Fabric-16298,"PKR 2,100"
492,Grey BONVISTA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/145477.jpg,Men-Fabric-145477,"PKR 2,100"
493,Black GUL RUBIA LAWN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_2655.jpg,Men-Fabric-20158,"PKR 2,080"
494,Off White GUL PANTHER (OS),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_8420.jpg,Men-Fabric-99254,"PKR 1,481"
495,Grey GUL ALLURE-Y,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_3462.jpg,Men-Fabric-141912,"PKR 4,158"
496,Off White F-Cambric,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_0214.jpg,Men-Fabric-13548,"PKR 1,820"
497,Navy Blue Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_3361.jpg,Men-Fabric-13529,"PKR 2,100"
498,Dark Brown Vision (Legend)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/v/i/vision_legend.jpg,Men-Fabric-166260,"PKR 1,264"
499,River Side - Dark Blue Casual Slim Fit CM-YD-2206,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2206-.jpg,M-MR-BC-18-161025 -P,"PKR 1,497"
500,Rock Well - Grey Pink Casual Slim Fit CM-YD-2204,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1348.jpg,M-MR-BC-18-161022 -P,"PKR 1,497"
501,Leawood -Navy  Casual Slim Fit CM-YD-2212,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1447.jpg,M-MR-BC-18-160242 -P,"PKR 1,497"
502,Niagara - Dark Green Casual Slim Fit Shirt CM-YD-2210,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2210-.jpg,M-MR-BC-18-160237 -P,"PKR 1,497"
503,Franklin - Light Grey Casual Slim Fit Shirt CM-YD-2205,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1374.jpg,M-MR-BC-18-160232 -P,"PKR 1,497"
504,Maximal -Navy Casual Slim Fit CM-YD-2201,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2201-.jpg,M-MR-BC-18-160227 -P,"PKR 1,497"
505,Green Casual Shirt CM-YD-2166,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2166-.jpg,M-MR-BC-18-158106 -P,"PKR 1,497"
506,Blue Casual Shirt CM-YD-2163,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2163-.jpg,M-MR-BC-18-158091 -P,"PKR 1,497"
507,Orbit -  Black Casual Shirt CM-YD-2133,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1401.jpg,M-MR-BC-18-156488 -P,"PKR 1,497"
508,Palatino -  Sky White Casual Shirt CM-YD-2132,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1420.jpg,M-MR-BC-18-156483 -P,"PKR 1,497"
509,Grey Casual Shirt CM-YD-2131,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1481.jpg,M-MR-BC-18-156309 -P,"PKR 1,497"
510,Ebrima -  Blue Casual Shirt CM-YD-2129,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2129--.jpg,M-MR-BC-18-156299 -P,"PKR 1,497"
511,Black V-Neck Sweater FS-SWT-D16-2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/144163_3_.jpg,MS-WC-17-144162 -P,"PKR 2,500"
512,Charcoal Crew Neck Sweater FS-SWT-D19-3,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/144215_1__1.jpg,MS-WC-17-144214 -P,"PKR 2,500"
513,Charcoal Casual Sweat Shirt JKT-MSS-03,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/147018_4_.jpg,MS-WC-17-147017 -P,"PKR 2,100"
514,Olive GA Sweater FS-SWT-D70-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/146290_2_.jpg,MS-WC-17-146289 -P,"PKR 3,100"
515,Maroon V-Neck Sweater FS-SWT-D16-1,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/144159_3_.jpg,MS-WC-17-144158 -P,"PKR 2,500"
516,Burgundy Sleeveless Sweater SL-SWT-D11-2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/144147_3_.jpg,MS-WC-17-144146 -P,"PKR 2,300"
517,White Formal Shirt CM-YD-2031,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/132019_2__1.jpg,MS-FM-17-138457 -P,"PKR 2,090"
518,Black Hi Neck Sweater FS-SWT-D14-2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/138410_4_.jpg,MS-WC-17-124533 -P,"PKR 2,473"
519,Blue Mock Neck Jacket JKT-MNZ-D48-1,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-mnz-d48-1_3_.jpg,MA-W-17-146957-P,"PKR 2,900"
520,Grey Mock Neck Vest JKT-MNV-D11,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-mnv-011_1_.jpg,MA-W-17-146953-P,"PKR 3,500"
521,Green Hooded Jacket JKT-HZJ-D23-2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-hzj-d23-2_2_.jpg,MA-W-17-146949-P,"PKR 2,900"
522,Navy Full Sleeves Mock Neck Shirt JKT-MSS-04,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-mss-04_2_.jpg,MA-W-17-147021-P,"PKR 2,100"
523,Orange Full Sleeves Mock Neck Sweater FS-SWT-FD58,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-fd58_3_.jpg,MA-W-17-146244-P,"PKR 2,900"
524,Multi-Half-Sleeves-Shirt-CVC-YD-404,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/139754_2_.jpg,M-C-139754-P,"PKR 1,061"
525,Black-&-Brown-Half-Sleeves-Shirt-CVC-YD-412,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/139786_2_.jpg,M-C-139786-P,"PKR 1,061"
526,Black Leather Casual Belt GA_BELT_07,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/6/96227_1.jpg,GA_BELT_07-Small-P,"PKR 1,275"
527,Brown Leather Casual Belt GA_BELT_10,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/6/96236.jpg,GA_BELT_10-Small-P,"PKR 1,275"
528,Brown Leather Casual Belt GA_BELT_12,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/6/96239.jpg,GA_BELT_12-Small-P,"PKR 1,275"
529,Black Leather Casual Belt GA_BELT_11-1,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318productsga_belt_11-1-_5_aac15f84-354b-4d4c-a281-acbd60d1fd3a.jpg,GA_BELT_11-1-Small-P,PKR 975
530,Chairman Latha,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/159a6924.jpg,C-LATHA,"PKR 2,100"
531,Chairman Latha with Gift Box,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/i/m/img_7321_1.jpg,C-LATHA-BOX,"PKR 2,250"
532,Black Gold Mauve Formal Shirt CM-YD-1940,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318productsqe3c0568.jpg,S-17-132018-P,"PKR 2,090"
533,Black Gold Shirt CM-YD-1941,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318productsqe3c0540.jpg,S-17-132025-P,"PKR 2,090"
534,Black Gold Shirt CM-YD-1942,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318products132033_2.jpg,S-17-132032-P,"PKR 2,090"
535,Black Half Sleeves Shirt CVC-YD-401,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318productsqe3c0599.jpg,S-17-139742-P,"PKR 1,061"
536,Black Half Sleeves Shirt CVC-YD-406,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318productsqe3c0613.jpg,S-17-139762-P,"PKR 1,061"
537,Navy Half Sleeves Shirt CVC-YD-407,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/139766_1_.jpg,S-17-139766-P,"PKR 1,061"
538,Off White Bonvista,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318products1_4cd7f632-c534-45ca-a3e6-20928a8822c9.jpg,Men-Fabric-141995,"PKR 2,100"
539,Light Blue Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/h/t/httpscdn.shopify.comsfiles109007318products1_4ff22652-dedf-47cd-a7cc-785ec906abfe.jpg,Men-Fabric-16299,"PKR 2,100"
